ukprn,he provider,academic year,surplus_vs_income,staff_vs_income,unrestricted_vs_income,ext_borrow_vs_income,net_assets_vs_expend,current_assets_vs_liability,ops_cash_vs_income,net_liquidity_days,debt_service_ratio,avg_salary,avg_remuneration,academic_salary,ps_staff_salary,uk_vs_total_fees,total_fees_vs_income,fbg_vs_income,research_vs_income,donate_vs_income,reside_cater_vs_income,total_income,tuition_fees,finance_vs_expend,depreciate_amort_vs_expend,staff_vs_expend,capital_vs_expend,total_expenditure,vc_bonus_vs_salary,vc_avg_salary,vc_avg_remunerate,vc_median_salary,vc_median_remunerate,provider region,provider country,russell group filter,pre 92 filter,post 92 filter
10007852.0,The University of Dundee,2017/18,-0.04,0.59,0.715,0.013,298.275,0.816,0.021,61.956,4.804,38.752,49.576,,,0.497,0.213,0.318,0.3,0.021,0.036,246634.0,52545.0,0.01,0.086,0.567,0.054,256564.0,0.0,6.142,5.446,6.9,6.9,Scotland,Scotland,Non-member,Member,Non-member
10007852.0,The University of Dundee,2018/19,-0.054,0.614,0.441,0.009,199.371,0.672,-0.013,36.902,-2.895,39.246,52.191,52.09,30.195,0.454,0.244,0.316,0.272,0.019,0.035,256353.0,62609.0,0.008,0.067,0.582,0.045,270130.0,0.0,6.294,6.361,7.0,7.0,Scotland,Scotland,Non-member,Member,Non-member
10007852.0,The University of Dundee,2019/20,-0.039,0.631,0.44,0.005,193.261,0.653,0.044,41.313,9.683,40.345,52.662,50.777,32.36,0.418,0.277,0.324,0.244,0.021,0.03,253343.0,70050.0,0.01,0.064,0.607,0.033,263116.0,0.0,5.502,7.292,5.69,5.003,Scotland,Scotland,Non-member,Member,Non-member
10007852.0,The University of Dundee,2020/21,0.017,0.581,0.597,0.071,264.824,1.337,0.11,151.392,27.8,40.492,53.089,50.411,32.54,0.435,0.255,0.338,0.269,0.013,0.021,276222.0,70350.0,0.007,0.067,0.592,0.051,271488.0,0.0,5.952,5.123,6.211,5.614,Scotland,Scotland,Non-member,Member,Non-member
10007852.0,The University of Dundee,2021/22,-0.011,0.576,0.518,0.063,221.955,1.233,0.046,130.451,9.057,41.573,55.882,53.739,32.351,0.374,0.314,0.301,0.246,0.006,0.032,291992.0,91594.0,0.007,0.059,0.57,0.07,295138.0,0.0,5.989,5.422,6.939,7.3,Scotland,Scotland,Non-member,Member,Non-member
10007854.0,Cardiff Metropolitan University,2016/17,-0.001,0.658,0.896,0.284,326.606,1.697,0.082,91.493,4.319,37.716,50.123,,,0.812,0.766,0.019,0.018,0.0,0.059,99871.0,76551.0,0.029,0.034,0.658,0.073,99983.0,0.0,5.303,4.968,0.0,0.0,Wales,Wales,Non-member,Non-member,Member
10007854.0,Cardiff Metropolitan University,2017/18,0.03,0.583,0.959,0.271,360.822,1.923,0.063,95.235,3.363,39.38,50.844,,,0.789,0.771,0.017,0.019,0.0,0.063,103695.0,79969.0,0.027,0.035,0.601,0.035,100549.0,0.0,5.942,5.251,6.2,7.0,Wales,Wales,Non-member,Non-member,Member
10007854.0,Cardiff Metropolitan University,2018/19,0.068,0.579,0.802,0.248,314.341,1.93,0.159,120.755,5.244,39.811,50.158,51.304,32.409,0.794,0.751,0.034,0.025,0.0,0.063,106845.0,80214.0,0.027,0.045,0.621,0.053,99530.0,0.0,6.255,5.622,7.0,7.0,Wales,Wales,Non-member,Non-member,Member
10007854.0,Cardiff Metropolitan University,2019/20,0.017,0.633,0.29,0.243,107.821,1.877,0.084,109.038,1.949,40.348,51.949,53.593,32.095,0.766,0.775,0.033,0.021,0.0,0.05,107124.0,83061.0,0.027,0.045,0.644,0.059,105281.0,0.0,6.171,5.602,6.4,7.3,Wales,Wales,Non-member,Non-member,Member
10007854.0,Cardiff Metropolitan University,2020/21,0.098,0.581,0.421,0.198,170.213,1.973,0.164,162.122,6.573,41.581,53.863,51.514,34.499,0.768,0.73,0.121,0.02,0.0,0.034,122289.0,89323.0,0.027,0.039,0.644,0.044,110287.0,0.0,6.06,5.533,6.4,7.4,Wales,Wales,Non-member,Non-member,Member
10007854.0,Cardiff Metropolitan University,2021/22,0.089,0.573,0.994,0.166,398.101,1.847,0.195,189.609,9.041,41.831,54.237,54.0,33.718,0.696,0.728,0.097,0.027,0.0,0.046,137176.0,99870.0,0.025,0.039,0.629,0.086,125024.0,0.0,6.168,5.624,6.5,7.5,Wales,Wales,Non-member,Non-member,Member
10007855.0,Swansea University,2016/17,0.067,0.477,0.722,0.502,291.102,1.779,0.107,112.416,2.727,34.171,43.615,,,0.728,0.561,0.075,0.15,0.0,0.091,278153.0,156058.0,0.028,0.07,0.512,0.093,259439.0,0.0,7.228,5.824,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10007855.0,Swansea University,2017/18,0.036,0.512,0.677,0.582,264.214,1.239,0.119,86.667,4.155,35.206,46.357,,,0.709,0.547,0.067,0.168,0.002,0.09,308265.0,168725.0,0.023,0.053,0.531,0.158,297137.0,0.0,7.158,5.609,7.2,7.4,Wales,Wales,Non-member,Member,Non-member
10007855.0,Swansea University,2018/19,-0.121,0.666,0.43,0.679,146.381,0.823,-0.053,89.889,-2.129,36.11,64.285,52.343,29.003,0.727,0.483,0.071,0.268,0.001,0.078,352333.0,170172.0,0.019,0.056,0.594,0.083,394961.0,0.0,7.256,4.216,8.0,8.0,Wales,Wales,Non-member,Member,Non-member
10007855.0,Swansea University,2019/20,0.226,0.599,0.543,0.756,266.332,2.01,0.049,167.801,1.87,36.819,52.188,56.621,28.13,0.736,0.538,0.086,0.177,0.001,0.075,317505.0,170882.0,0.036,0.097,0.774,0.058,245721.0,0.0,7.958,6.726,8.3,9.9,Wales,Wales,Non-member,Member,Non-member
10007855.0,Swansea University,2020/21,0.065,0.519,0.588,0.667,237.94,1.827,0.152,171.281,3.523,36.03,51.598,53.23,28.265,0.734,0.51,0.14,0.172,0.001,0.062,360753.0,184031.0,0.023,0.078,0.555,0.068,337170.0,0.0,8.41,6.473,8.6,9.3,Wales,Wales,Non-member,Member,Non-member
10007855.0,Swansea University,2021/22,0.043,0.494,0.423,0.628,168.967,1.53,0.152,190.347,3.074,40.373,51.596,55.79,33.576,0.699,0.509,0.119,0.187,0.001,0.076,370086.0,188290.0,0.021,0.081,0.517,0.111,354092.0,0.0,7.728,6.376,8.6,8.6,Wales,Wales,Non-member,Member,Non-member
10007856.0,Aberystwyth University,2016/17,0.029,0.519,0.856,0.053,448.927,1.482,-0.011,110.516,-0.343,35.555,40.702,,,0.831,0.464,0.099,0.175,0.018,0.1,124773.0,57922.0,0.033,0.089,0.534,0.061,121137.0,0.0,4.95,5.7,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10007856.0,Aberystwyth University,2017/18,-0.021,0.517,1.001,0.062,467.785,1.269,0.02,89.552,0.596,36.045,41.391,,,0.792,0.49,0.101,0.169,0.004,0.113,118049.0,57896.0,0.033,0.091,0.507,0.073,120471.0,0.0,6.214,5.557,6.9,7.1,Wales,Wales,Non-member,Member,Non-member
10007856.0,Aberystwyth University,2018/19,-0.101,0.571,0.665,0.076,325.652,1.25,-0.053,48.521,-1.587,36.641,46.927,98.756,0.0,0.776,0.48,0.111,0.159,0.002,0.112,116282.0,55794.0,0.03,0.082,0.519,0.198,127994.0,0.0,6.223,4.987,7.0,7.0,Wales,Wales,Non-member,Member,Non-member
10007856.0,Aberystwyth University,2019/20,-0.13,0.63,0.579,0.552,294.429,0.918,0.054,45.168,1.771,39.213,49.129,104.594,0.0,0.785,0.491,0.139,0.145,0.006,0.087,107534.0,52834.0,0.037,0.081,0.558,0.282,121498.0,0.0,5.916,5.292,6.8,7.7,Wales,Wales,Non-member,Member,Non-member
10007856.0,Aberystwyth University,2020/21,-0.022,0.562,0.579,0.492,300.415,0.719,0.078,32.619,2.831,37.501,47.907,49.526,30.413,0.785,0.448,0.186,0.17,0.005,0.069,118842.0,53198.0,0.033,0.098,0.55,0.172,121438.0,0.0,6.186,5.427,6.8,7.6,Wales,Wales,Non-member,Member,Non-member
10007856.0,Aberystwyth University,2021/22,0.004,0.57,0.471,0.494,264.122,0.843,0.04,34.973,1.465,39.599,49.402,51.597,32.629,0.76,0.432,0.155,0.141,0.009,0.089,123523.0,53303.0,0.034,0.109,0.573,0.093,122973.0,0.0,5.96,5.486,6.9,7.9,Wales,Wales,Non-member,Member,Non-member
10007857.0,Bangor University,2016/17,-0.067,0.592,1.42,0.808,502.992,1.133,0.054,80.152,0.702,36.997,46.82,,,0.777,0.561,0.086,0.128,0.003,0.103,143380.0,80412.0,0.04,0.076,0.554,0.083,153026.0,0.0,6.703,5.404,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10007857.0,Bangor University,2017/18,0.11,0.496,1.394,0.676,591.278,1.443,0.049,88.247,0.809,38.153,48.49,,,0.749,0.504,0.068,0.128,0.003,0.092,164877.0,83180.0,0.04,0.085,0.557,0.097,146753.0,0.0,6.605,5.527,6.79,7.25,Wales,Wales,Non-member,Member,Non-member
10007857.0,Bangor University,2018/19,-0.137,0.557,1.489,0.734,495.09,1.563,0.06,70.881,0.748,38.946,48.954,46.511,32.622,0.765,0.538,0.094,0.144,0.003,0.097,146380.0,78729.0,0.034,0.076,0.49,0.038,166448.0,0.0,5.906,7.15,6.0,6.0,Wales,Wales,Non-member,Member,Non-member
10007857.0,Bangor University,2019/20,0.075,0.54,1.48,0.723,604.94,1.705,0.084,97.123,1.167,37.572,48.446,47.47,29.216,0.721,0.545,0.107,0.146,0.004,0.073,147696.0,80489.0,0.043,0.097,0.583,0.039,136620.0,0.0,5.802,4.5,5.35,5.35,Wales,Wales,Non-member,Member,Non-member
10007857.0,Bangor University,2020/21,0.006,0.54,1.471,0.673,561.964,1.742,0.133,117.039,2.213,40.957,52.018,49.835,33.167,0.761,0.491,0.198,0.152,0.002,0.052,153368.0,75355.0,0.034,0.094,0.543,0.055,152505.0,0.0,5.372,4.229,6.2,6.2,Wales,Wales,Non-member,Member,Non-member
10007857.0,Bangor University,2021/22,-0.01,0.524,1.242,0.608,470.071,1.718,0.101,108.819,1.648,40.678,52.11,55.013,30.38,0.717,0.485,0.152,0.181,0.001,0.072,163249.0,79099.0,0.03,0.091,0.518,0.061,164942.0,0.0,5.482,4.279,6.5,6.5,Wales,Wales,Non-member,Member,Non-member
10007858.0,University of Wales Trinity Saint David,2016/17,-0.201,0.601,0.893,0.18,288.114,1.992,0.041,93.16,5.001,31.765,40.361,,,0.912,0.458,0.33,0.004,0.0,0.048,119340.0,54617.0,0.011,0.19,0.501,0.137,143330.0,0.0,7.02,6.913,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10007858.0,University of Wales Trinity Saint David,2017/18,-0.095,0.561,0.827,0.289,295.264,0.62,-0.018,65.98,-0.181,33.287,42.415,,,0.924,0.428,0.334,0.002,0.0,0.042,130031.0,55638.0,0.013,0.088,0.512,0.291,142323.0,0.0,6.789,6.696,7.9,7.5,Wales,Wales,Non-member,Member,Non-member
10007858.0,University of Wales Trinity Saint David,2018/19,-0.135,0.131,0.495,0.29,177.406,1.062,0.016,46.024,0.697,0.0,10.144,0.0,0.0,0.909,0.448,0.336,0.002,0.003,0.036,136163.0,60964.0,0.022,0.055,0.115,0.082,154494.0,0.0,inf,28.785,8.0,7.0,Wales,Wales,Non-member,Member,Non-member
10007858.0,University of Wales Trinity Saint David,2019/20,0.015,0.502,0.28,0.274,121.433,1.162,0.096,83.353,7.884,35.246,46.054,82.631,0.0,0.903,0.508,0.299,0.002,0.001,0.028,149296.0,75840.0,0.024,0.054,0.509,0.04,147114.0,0.0,6.582,6.471,6.48,6.48,Wales,Wales,Non-member,Member,Non-member
10007858.0,University of Wales Trinity Saint David,2020/21,0.074,0.459,0.395,0.226,174.499,1.379,0.184,148.485,8.086,36.958,48.162,40.383,34.468,0.908,0.491,0.364,0.004,0.0,0.014,173871.0,85404.0,0.019,0.073,0.496,0.058,160973.0,0.0,6.304,6.208,6.5,6.9,Wales,Wales,Non-member,Member,Non-member
10007858.0,University of Wales Trinity Saint David,2021/22,0.055,0.471,0.578,0.208,243.774,1.49,0.087,148.146,3.751,37.044,48.394,40.795,34.353,0.894,0.493,0.355,0.002,0.0,0.02,180870.0,89116.0,0.016,0.056,0.499,0.083,170875.0,0.0,6.479,6.137,6.79,6.88,Wales,Wales,Non-member,Member,Non-member
10008010.0,Stranmillis University College,2016/17,0.013,0.297,0.039,0.0,14.41,1.827,0.018,121.206,2.42,29.923,38.65,,,0.953,0.159,0.722,0.008,0.0,0.088,23783.0,3783.0,0.007,0.539,0.301,0.037,23481.0,0.0,3.375,3.079,0.0,0.0,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008010.0,Stranmillis University College,2017/18,0.004,0.593,0.219,0.0,80.075,1.819,0.057,135.317,4.638,30.519,38.995,,,0.96,0.319,0.444,0.015,0.0,0.179,12026.0,3835.0,0.012,0.093,0.596,0.114,11979.0,0.0,3.473,3.206,3.5,3.5,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008010.0,Stranmillis University College,2018/19,-0.037,0.598,1.424,0.022,501.37,2.003,0.029,132.244,2.992,32.312,41.489,67.205,20.682,0.977,0.326,0.472,0.004,0.0,0.161,12213.0,3982.0,0.009,0.105,0.577,0.076,12660.0,0.0,3.435,3.206,5.0,5.0,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008010.0,Stranmillis University College,2019/20,-0.061,0.624,1.237,0.022,425.545,2.19,0.04,145.401,2.85,31.676,41.624,64.556,20.117,0.983,0.358,0.488,0.003,0.0,0.118,11543.0,4132.0,0.013,0.095,0.588,0.02,12244.0,0.0,3.694,3.508,4.5,5.5,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008010.0,Stranmillis University College,2020/21,0.037,0.576,1.496,0.021,567.046,2.272,0.097,188.826,7.727,32.422,42.38,66.045,20.295,0.987,0.365,0.559,0.005,0.0,0.044,12206.0,4458.0,0.013,0.124,0.598,0.113,11755.0,0.0,3.609,3.445,4.5,5.5,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008010.0,Stranmillis University College,2021/22,0.021,0.567,2.042,0.022,761.178,2.317,0.035,174.034,3.602,33.219,43.639,68.167,21.661,0.978,0.365,0.443,0.015,0.0,0.149,13011.0,4747.0,0.01,0.089,0.579,0.079,12737.0,0.0,3.311,3.116,3.8,3.9,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008017.0,Trinity Laban Conservatoire of Music and Dance,2016/17,0.045,0.562,0.44,0.038,384.45,0.949,0.045,49.45,3.739,37.185,45.443,,,0.692,0.355,0.256,0.003,0.123,0.071,25400.0,9009.0,0.008,0.056,0.589,0.036,24246.0,0.0,4.787,4.555,0.0,0.0,London,England,Non-member,Non-member,Non-member
10008017.0,Trinity Laban Conservatoire of Music and Dance,2017/18,0.078,0.539,0.455,0.048,400.336,0.996,0.154,66.491,17.987,37.733,46.94,90.959,21.59,0.645,0.356,0.225,0.001,0.176,0.072,27682.0,9855.0,0.007,0.053,0.585,0.069,25514.0,0.0,4.717,4.41,4.7,5.3,London,England,Non-member,Non-member,Non-member
10008017.0,Trinity Laban Conservatoire of Music and Dance,2018/19,0.029,0.557,0.528,0.038,335.262,0.811,0.063,51.032,6.405,37.147,46.126,99.306,20.448,0.65,0.39,0.217,0.0,0.12,0.095,28151.0,10987.0,0.006,0.054,0.574,0.086,27334.0,0.0,4.953,4.639,4.9,5.4,London,England,Non-member,Non-member,Non-member
10008017.0,Trinity Laban Conservatoire of Music and Dance,2019/20,0.056,0.567,0.547,0.041,348.57,0.864,0.089,54.901,7.697,38.135,48.601,99.507,20.904,0.632,0.423,0.204,0.0,0.14,0.07,28541.0,12086.0,0.008,0.058,0.601,0.03,26948.0,0.0,4.982,4.835,4.4,5.3,London,England,Non-member,Non-member,Non-member
10008017.0,Trinity Laban Conservatoire of Music and Dance,2020/21,0.018,0.591,0.635,0.038,415.058,0.843,0.025,61.053,2.357,37.497,47.903,103.479,19.457,0.593,0.435,0.212,0.0,0.126,0.079,27569.0,11996.0,0.006,0.057,0.601,0.022,27081.0,0.0,5.067,4.906,4.7,5.3,London,England,Non-member,Non-member,Non-member
10008017.0,Trinity Laban Conservatoire of Music and Dance,2021/22,0.009,0.569,0.637,0.034,407.9,0.681,0.023,45.323,2.025,38.525,49.037,105.239,20.996,0.604,0.445,0.211,0.0,0.102,0.07,27749.0,12353.0,0.007,0.059,0.574,0.049,27490.0,0.0,4.932,4.792,5.3,5.7,London,England,Non-member,Non-member,Non-member
10008026.0,St Mary's University College,2016/17,0.054,0.673,0.317,0.0,122.297,4.753,0.121,226.608,8.833,39.708,52.186,,,1.0,0.402,0.521,0.003,0.0,0.016,8765.0,3527.0,0.014,0.035,0.711,0.09,8294.0,0.0,2.921,2.625,0.0,0.0,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008026.0,St Mary's University College,2017/18,0.046,0.678,0.44,0.0,168.313,6.556,0.067,237.986,6.01,40.132,53.158,,,1.0,0.406,0.5,0.003,0.0,0.016,8937.0,3629.0,0.012,0.034,0.711,0.094,8529.0,0.0,2.89,2.577,3.0,3.0,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008026.0,St Mary's University College,2018/19,0.076,0.641,0.141,0.0,55.506,6.242,0.096,257.096,9.5,40.965,51.858,54.0,33.254,1.0,0.42,0.494,0.001,0.0,0.018,9144.0,3838.0,0.011,0.036,0.693,0.14,8450.0,0.0,2.954,2.796,3.0,3.0,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008026.0,St Mary's University College,2019/20,0.072,0.649,-0.205,0.0,-80.712,5.872,0.129,285.089,8.067,41.991,54.827,54.462,35.141,1.0,0.418,0.501,0.001,0.0,0.014,9298.0,3887.0,0.017,0.041,0.699,0.077,8633.0,0.0,2.929,2.809,3.4,3.4,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008026.0,St Mary's University College,2020/21,0.118,0.628,0.608,0.0,251.544,5.332,0.184,305.965,10.228,41.009,53.793,55.105,33.671,1.0,0.439,0.505,0.0,0.0,0.001,9505.0,4169.0,0.02,0.04,0.712,0.249,8387.0,0.0,2.999,2.863,3.1,3.1,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008026.0,St Mary's University College,2021/22,0.098,0.614,1.394,0.0,563.986,5.871,0.095,312.192,10.976,43.15,56.589,61.556,33.817,1.0,0.43,0.496,0.0,0.0,0.012,9855.0,4236.0,0.01,0.039,0.681,0.311,8889.0,0.0,2.897,2.757,3.1,3.1,Northern Ireland,Northern Ireland,Non-member,Non-member,Member
10008574.0,The University of Wales (central functions),2016/17,-0.939,0.857,0.631,0.083,438.979,1.014,-0.724,29.099,-51.385,35.402,45.354,,,,0.0,0.033,0.105,0.001,0.206,5537.0,0.0,0.011,0.045,0.442,0.004,10736.0,,0.0,0.0,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10008574.0,The University of Wales (central functions),2017/18,-0.701,0.83,0.279,0.078,339.428,0.865,-0.644,33.264,-319.9,35.485,45.396,,,,0.0,0.03,0.143,0.0,0.227,4967.0,0.0,0.008,0.048,0.488,0.001,8450.0,,0.0,0.0,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10008574.0,The University of Wales (central functions),2018/19,-0.527,0.616,-0.438,0.053,91.723,0.998,-0.428,21.696,-92.111,36.481,45.392,33.412,37.323,,0.0,0.029,0.093,0.001,0.177,5817.0,0.0,0.007,0.069,0.404,0.0,8882.0,,0.0,0.0,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10008574.0,The University of Wales (central functions),2019/20,-0.234,0.689,-0.677,0.0,176.343,1.044,0.041,140.149,1.835,36.907,48.722,0.0,52.447,,0.0,0.05,0.116,0.0,0.0,3818.0,0.0,0.02,0.083,0.558,0.0,4713.0,,0.0,0.0,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10008574.0,The University of Wales (central functions),2020/21,-0.092,0.454,-0.629,0.0,537.12,2.003,-0.0,560.578,-inf,35.0,45.042,,35.0,,0.0,0.0,0.0,0.0,0.0,2383.0,0.0,0.021,0.056,0.415,0.006,2602.0,,0.0,0.0,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10008574.0,The University of Wales (central functions),2021/22,0.003,0.4,0.381,0.0,936.559,2.027,-0.208,552.808,-inf,40.214,52.246,,40.214,,0.0,0.0,0.0,0.0,0.0,2443.0,0.0,0.018,0.04,0.401,0.001,2435.0,,0.0,0.0,0.0,0.0,Wales,Wales,Non-member,Member,Non-member
10008640.0,Falmouth University,2016/17,0.121,0.423,0.978,0.106,406.552,2.099,0.158,137.754,18.338,42.265,53.32,,,0.866,0.828,0.096,0.014,0.0,0.013,55087.0,45634.0,0.012,0.063,0.481,0.11,48410.0,0.152,5.3,5.795,0.0,0.0,South West,England,Non-member,Non-member,Member
10008640.0,Falmouth University,2017/18,0.125,0.408,1.028,0.119,428.98,2.934,0.125,144.763,15.328,45.018,56.621,52.516,40.983,0.857,0.839,0.068,0.015,0.0,0.012,61548.0,51655.0,0.011,0.059,0.466,0.16,53854.0,0.098,4.998,4.998,6.7,7.4,South West,England,Non-member,Non-member,Member
10008640.0,Falmouth University,2018/19,0.067,0.402,0.964,0.14,377.18,3.456,0.098,161.727,12.389,44.644,56.482,51.525,40.277,0.85,0.82,0.061,0.016,0.0,0.015,64828.0,53143.0,0.011,0.06,0.43,0.081,60502.0,0.111,5.04,5.064,6.4,7.1,South West,England,Non-member,Non-member,Member
10008640.0,Falmouth University,2019/20,0.027,0.44,0.792,0.205,297.408,4.083,0.07,186.813,9.11,43.829,57.081,49.878,39.935,0.849,0.816,0.069,0.012,0.0,0.011,62280.0,50821.0,0.011,0.064,0.452,0.082,60610.0,0.0,5.225,4.643,6.4,6.2,South West,England,Non-member,Non-member,Member
10008640.0,Falmouth University,2020/21,-0.065,0.504,0.607,0.213,208.202,3.076,-0.038,153.215,-4.923,42.289,54.558,44.448,40.807,0.864,0.818,0.072,0.01,0.0,0.005,58790.0,48117.0,0.01,0.062,0.473,0.032,62591.0,0.0,5.415,4.857,6.4,6.3,South West,England,Non-member,Non-member,Member
10008640.0,Falmouth University,2021/22,-0.043,0.502,1.144,0.185,400.66,2.524,0.036,133.592,1.989,44.512,54.977,44.485,44.531,0.878,0.831,0.058,0.007,0.0,0.007,63105.0,52426.0,0.018,0.059,0.481,0.044,65824.0,0.0,5.257,5.893,5.8,6.2,South West,England,Non-member,Non-member,Member
10014001.0,University of Suffolk,2016/17,0.003,0.459,0.269,0.489,100.058,1.231,0.055,79.762,1.316,32.873,40.882,,,0.971,0.837,0.078,0.011,0.002,0.001,38452.0,32187.0,0.037,0.072,0.461,0.057,38321.0,0.29,4.198,4.599,0.0,0.0,East of England,England,Non-member,Member,Non-member
10014001.0,University of Suffolk,2017/18,0.03,0.456,0.318,0.455,121.025,1.312,0.081,91.055,2.022,37.476,48.065,27.495,63.81,0.974,0.83,0.069,0.012,0.001,0.001,40225.0,33406.0,0.035,0.076,0.47,0.056,39032.0,0.0,3.789,3.35,4.25,4.05,East of England,England,Non-member,Member,Non-member
10014001.0,University of Suffolk,2018/19,0.104,0.371,0.162,0.317,67.135,1.344,0.165,112.958,5.04,37.482,48.806,43.493,31.827,0.896,0.874,0.055,0.007,0.001,0.0,56141.0,49090.0,0.026,0.062,0.414,0.062,50307.0,0.227,4.349,4.917,4.25,4.35,East of England,England,Non-member,Member,Non-member
10014001.0,University of Suffolk,2019/20,0.104,0.318,0.308,0.243,126.281,1.58,0.13,132.893,4.738,37.229,49.282,43.218,30.973,0.951,0.893,0.049,0.004,0.0,0.0,71054.0,63481.0,0.022,0.055,0.355,0.045,63646.0,0.0,4.432,3.957,4.7,5.6,East of England,England,Non-member,Member,Non-member
10014001.0,University of Suffolk,2020/21,0.112,0.25,0.333,0.171,137.253,1.605,0.218,170.617,12.095,37.645,49.492,41.917,32.924,0.916,0.9,0.052,0.003,0.0,-0.0,97451.0,87704.0,0.014,0.043,0.281,0.106,86561.0,0.0,4.383,3.96,4.9,5.5,East of England,England,Non-member,Member,Non-member
10014001.0,University of Suffolk,2021/22,0.142,0.2,0.321,0.123,137.169,1.664,0.139,145.714,10.546,38.88,50.334,39.785,37.717,0.904,0.902,0.04,0.008,0.0,0.0,135223.0,121978.0,0.01,0.053,0.233,0.09,116063.0,0.0,5.273,4.848,6.0,7.5,East of England,England,Non-member,Member,Non-member
10037449.0,University of St Mark and St John,2016/17,-0.054,0.514,0.758,0.43,262.534,1.682,0.144,138.331,2.028,29.29,40.501,,,1.0,0.677,0.081,0.017,0.0,0.097,26394.0,17861.0,0.039,0.054,0.488,0.124,27824.0,0.0,5.941,4.864,0.0,0.0,South West,England,Non-member,Non-member,Member
10037449.0,University of St Mark and St John,2017/18,0.082,0.361,0.864,0.388,343.557,2.021,0.082,109.121,1.477,29.037,37.23,38.79,24.835,0.978,0.721,0.05,0.014,0.0,0.064,27748.0,19994.0,0.041,0.072,0.393,0.149,25465.0,0.0,6.13,5.667,7.7,7.7,South West,England,Non-member,Non-member,Member
10037449.0,University of St Mark and St John,2018/19,0.048,0.382,0.845,0.352,323.961,2.691,0.099,105.758,1.803,30.518,38.889,42.679,25.822,0.967,0.744,0.038,0.009,0.0,0.103,28471.0,21193.0,0.037,0.068,0.402,0.05,27100.0,0.06,5.439,5.22,7.5,7.9,South West,England,Non-member,Non-member,Member
10037449.0,University of St Mark and St John,2019/20,-0.011,0.45,0.624,0.337,225.234,3.445,0.08,129.682,1.521,32.16,42.041,50.459,24.683,0.986,0.787,0.039,0.007,0.0,0.068,27380.0,21559.0,0.031,0.078,0.445,0.045,27682.0,0.0,5.784,5.447,8.5,8.9,South West,England,Non-member,Non-member,Member
10037449.0,University of St Mark and St John,2020/21,0.063,0.424,0.653,0.284,254.447,3.793,0.122,130.504,3.246,33.047,43.324,44.981,26.682,0.987,0.74,0.042,0.011,0.0,0.068,30531.0,22580.0,0.029,0.074,0.453,0.081,28618.0,0.036,5.84,5.678,8.5,9.2,South West,England,Non-member,Non-member,Member
10037449.0,University of St Mark and St John,2021/22,0.051,0.431,1.177,0.254,452.849,3.412,0.018,104.184,0.547,32.409,42.177,45.126,25.167,0.987,0.653,0.039,0.003,0.0,0.083,32071.0,20948.0,0.027,0.073,0.455,0.149,30426.0,0.0,6.85,6.141,8.4,8.7,South West,England,Non-member,Non-member,Member
10040812.0,Harper Adams University,2016/17,0.055,0.498,1.337,0.317,527.618,1.892,0.129,143.523,3.448,33.764,42.194,,,0.908,0.482,0.215,0.073,0.01,0.096,42684.0,20576.0,0.025,0.087,0.527,0.225,40334.0,0.0,5.331,5.095,0.0,0.0,West Midlands,England,Non-member,Non-member,Member
10040812.0,Harper Adams University,2017/18,0.036,0.535,1.521,0.304,580.876,1.998,0.111,122.045,2.702,34.169,42.715,52.482,25.306,0.908,0.469,0.221,0.068,0.012,0.111,40655.0,19050.0,0.022,0.097,0.555,0.156,39184.0,0.0,5.502,5.104,5.9,5.9,West Midlands,England,Non-member,Non-member,Member
